cik,company,fyear,period,filing_date,accession,form,listed,in_sample,coregistrant_copy,n_item1a_sentences,risk_section_length,risk_section_length_ln,n_titles,secrets,readability,cyber_risk,cyber_risk_jaccard,n_train,crd_sentences,crd_sentences_ratio,negative_words,precise_words,litigious_words,negative_words_raw,precise_words_strong_modal,litigious_words_raw,mentions_insurance,cyber_insurance,cyber_insurance_partial,n_words,n_words_adj,sic,ff12
1322739,"EASTON-BELL SPORTS, INC.",2005,20051231,2006-03-30,0000950134-06-006289,10-K,False,False,False,143.0,143.0,4.969813299576001,20.0,0.0,2644003.0,0.0,0.0,1,0,0.0,,,,,,,0,0,0,0,0,3949,NoDur
277135,GRAINGER W W INC,2005,20051231,2006-03-06,0000277135-06-000013,10-K,True,False,False,31.0,31.0,3.4657359027997265,6.0,0.0,1939374.0,0.0,0.0,0,0,0.0,,,,,,,0,0,0,0,0,5000,Shops
50863,INTEL CORP,2005,20051231,2006-02-27,0000891618-06-000089,10-K,True,False,False,166.0,166.0,5.117993812416755,18.0,0.0,2071136.0,0.0,0.0,0,0,0.0,,,,,,,0,0,0,0,0,3674,BusEq
740670,MICHAELS STORES INC,2005,20060128,2006-03-30,0000950134-06-006217,10-K,True,False,False,119.0,119.0,4.787491742782046,31.0,0.0,1226407.0,0.0,0.0,1,0,0.0,,,,,,,0,0,0,0,0,5945,Shops
901491,PAPA JOHNS INTERNATIONAL INC,2005,20051225,2006-02-28,0001104659-06-012747,10-K,True,False,False,46.0,46.0,3.8501476017100584,1.0,0.0,4795624.0,0.0,0.0,0,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
1310067,SEARS HOLDINGS CORP,2005,20060128,2006-03-15,0001047469-06-003414,10-K,True,False,False,102.0,99.0,4.605170185988092,16.0,0.0,1403134.0,0.19153271942071842,0.07692307692307693,1,3,0.029411764705882353,0.28888888888888886,-0.0,0.022222222222222223,0.14942528735632185,0.0,0.011494252873563218,0,0,0,87,45,5311,Shops
1014473,VERISIGN INC/CA,2005,20051231,2006-03-13,0001193125-06-051312,10-K,True,False,False,521.0,500.0,6.2166061010848646,50.0,1.0,2087667.0,0.0,0.0,0,21,0.04030710172744722,0.11619718309859155,-0.01056338028169014,0.007042253521126761,0.06227106227106227,0.0,0.003663003663003663,0,0,0,546,284,7371,BusEq
106535,WEYERHAEUSER CO,2005,20051225,2006-02-22,0001193125-06-036731,10-K,True,False,False,74.0,74.0,4.31748811353631,8.0,0.0,2279831.0,0.0,0.0,0,0,0.0,,,,,,,0,0,0,0,0,6798,Money
64670,MEDTRONIC INC,2005,20060428,2006-06-28,0000897101-06-001326,10-K,True,False,False,149.0,149.0,5.0106352940962555,16.0,1.0,2614639.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,3845,Hlth
1005414,TOYS R US INC,2005,20060128,2006-04-28,0001193125-06-093096,10-K,False,False,False,227.0,225.0,5.420534999272286,25.0,0.0,3107825.0,0.26382242650554316,0.16129032258064516,1,2,0.00881057268722467,0.2777777777777778,-0.0,0.05555555555555555,0.15625,0.0,0.03125,0,0,0,32,18,5945,Shops
1358651,"Neiman Marcus, Inc.",2006,20060729,2006-09-28,0001104659-06-063514,10-K,False,False,False,196.0,196.0,5.2832037287379885,29.0,0.0,5955286.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,5311,Shops
1368458,"Sally Beauty Holdings, Inc.",2006,20060930,2006-12-22,0000950134-06-023618,10-K,True,False,False,333.0,331.0,5.805134968916488,35.0,1.0,1482703.0,0.18760014327264837,0.10953282828282829,3,2,0.006006006006006006,0.2222222222222222,-0.0,0.0,0.11320754716981132,0.0,0.0,0,0,0,53,27,5990,Shops
4977,AFLAC INC,2006,20061231,2007-02-28,0001104659-07-015014,10-K,True,False,False,125.0,125.0,4.836281906951478,18.0,0.0,6896694.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,6321,Money
12927,BOEING CO,2006,20061231,2007-02-16,0001193125-07-033902,10-K,True,False,False,209.0,209.0,5.3471075307174685,32.0,0.0,2990435.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,3721,Manuf
21344,COCA COLA CO,2006,20061231,2007-02-21,0001047469-07-001328,10-K,True,False,False,160.0,155.0,5.049856007249537,27.0,0.0,1663298.0,0.348324041519171,0.11215988522429642,3,5,0.03125,0.24242424242424243,-0.030303030303030304,0.045454545454545456,0.14285714285714285,0.0,0.025210084033613446,0,0,0,119,66,2080,NoDur
29905,DOVER CORP,2006,20061231,2007-02-28,0000950123-07-002935,10-K,True,False,False,9.0,9.0,2.302585092994046,2.0,1.0,1835472.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,3530,Manuf
1331875,"Fidelity National Financial, Inc.",2006,20061231,2007-03-01,0000892569-07-000186,10-K,True,False,False,207.0,207.0,5.337538079701318,21.0,1.0,2471566.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,6361,Money
1053352,HERITAGE COMMERCE CORP,2006,20061231,2007-03-16,0001053352-07-000032,10-K,True,False,False,81.0,72.0,4.290459441148391,12.0,0.0,5359871.0,0.547319071949689,0.2292641526745573,2,9,0.1111111111111111,0.18120805369127516,-0.013422818791946308,0.03355704697986577,0.10071942446043165,0.0,0.017985611510791366,0,0,0,278,149,6022,Money
1043604,JUNIPER NETWORKS INC,2006,20061231,2007-03-09,0000891618-07-000146,10-K,True,False,False,279.0,278.0,5.631211781821365,38.0,1.0,1618668.0,0.07511271051718414,0.04216269841269841,3,1,0.0035842293906810036,0.125,-0.0625,0.0,0.09375,0.0,0.0,0,0,0,32,16,3576,BusEq
1133421,NORTHROP GRUMMAN CORP /DE/,2006,20061231,2007-02-21,0000950124-07-000990,10-K,True,False,False,143.0,142.0,4.962844630259907,22.0,0.0,1933980.0,0.10238026470057005,0.05764245587254437,3,1,0.006993006993006993,0.19047619047619047,-0.0,0.0,0.12121212121212122,0.0,0.0,0,0,0,33,21,3812,BusEq
85408,ROWAN COMPANIES INC,2006,20061231,2007-02-28,0000950129-07-001047,10-K,True,False,False,146.0,146.0,4.990432586778736,19.0,0.0,954443.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,1381,Enrgy
922811,TRACK DATA CORP,2006,20061231,2007-03-30,0000922811-07-000010,10-K,True,False,False,286.0,276.0,5.6240175061873385,31.0,0.0,1640719.0,0.44904640676747415,0.15219344067018814,3,10,0.03496503496503497,0.20555555555555555,-0.005555555555555556,0.03333333333333333,0.12302839116719243,0.0,0.01892744479495268,0,0,0,317,180,6200,Money
1095291,WEBSITE PROS INC,2006,20061231,2007-03-09,0001193125-07-050807,10-K,True,False,False,239.0,237.0,5.472270673671475,26.0,1.0,1104622.0,0.19800682816818113,0.07217893217893218,3,2,0.008368200836820083,0.15625,-0.03125,0.03125,0.0967741935483871,0.0,0.016129032258064516,0,0,0,62,32,7372,BusEq
1011006,YAHOO INC,2006,20061231,2007-02-23,0000891618-07-000108,10-K,True,False,False,391.0,386.0,5.958424693029782,39.0,1.0,1647391.0,0.24228876176416014,0.1105395753348476,3,5,0.01278772378516624,0.189873417721519,-0.0,0.0,0.1048951048951049,0.0,0.0,0,0,0,143,79,,
18498,GENESCO INC,2006,20070203,2007-04-04,0000950144-07-003135,10-K,True,False,False,166.0,166.0,5.117993812416755,14.0,0.0,1044506.0,0.0,0.0,3,0,0.0,,,,,,,0,0,0,0,0,5661,Shops
91419,SMUCKER J M CO,2006,20070430,2007-06-26,0000950152-07-005388,10-K,True,False,False,73.0,73.0,4.30406509320417,1.0,0.0,4342891.0,0.0,0.0,4,0,0.0,,,,,,,0,0,0,0,0,2033,NoDur
906192,SRA INTERNATIONAL INC,2007,20070630,2007-08-16,0001193125-07-184511,10-K,True,False,False,447.0,442.0,6.093569770045136,38.0,1.0,1824809.0,0.3437211726337171,0.10467857176818925,6,5,0.011185682326621925,0.17647058823529413,-0.0,0.058823529411764705,0.09836065573770492,0.0,0.03278688524590164,1,1,1,122,68,7370,BusEq
868611,SONIC CORP,2007,20070831,2007-10-29,0000868611-07-000025,10-K,False,False,False,159.0,159.0,5.075173815233827,16.0,0.0,4632819.0,0.0,0.0,10,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
46195,BANK OF HAWAII CORP,2007,20071231,2008-02-25,0001047469-08-001671,10-K,True,False,False,62.0,58.0,4.07753744390572,11.0,0.0,2021726.0,0.4222563845756654,0.12858390564418457,9,4,0.06451612903225806,0.15217391304347827,-0.0,0.043478260869565216,0.07526881720430108,0.0,0.021505376344086023,0,0,0,93,46,6022,Money
21344,COCA COLA CO,2007,20071231,2008-02-28,0001193125-08-041768,10-K,True,False,False,187.0,182.0,5.209486152841421,29.0,0.0,2355542.0,0.3061750478528738,0.11558677252793238,9,5,0.026737967914438502,0.24242424242424243,-0.030303030303030304,0.045454545454545456,0.14285714285714285,0.0,0.025210084033613446,0,0,0,119,66,2080,NoDur
29905,DOVER CORP,2007,20071231,2008-02-28,0000950123-08-002255,10-K,True,False,False,12.0,12.0,2.5649493574615367,2.0,1.0,1629285.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,3530,Manuf
710507,"FIRST BANKS, INC",2007,20071231,2008-03-26,0001085204-08-000013,10-K,True,True,False,57.0,57.0,4.060443010546419,0.0,0.0,735948.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,6022,Money
1053352,HERITAGE COMMERCE CORP,2007,20071231,2008-03-17,0001053352-08-000014,10-K,True,False,False,92.0,83.0,4.430816798843313,14.0,0.0,7207902.0,0.46840465943648507,0.1908263226173583,9,9,0.09782608695652174,0.18120805369127516,-0.013422818791946308,0.03355704697986577,0.1,0.0,0.017857142857142856,0,0,0,280,149,6022,Money
55785,KIMBERLY CLARK CORP,2007,20071231,2008-02-22,0001193125-08-036335,10-K,True,False,False,98.0,98.0,4.59511985013459,15.0,0.0,2019767.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,2670,Manuf
71691,NEW YORK TIMES CO,2007,20071230,2008-02-26,0001104659-08-012938,10-K,True,False,False,153.0,153.0,5.0369526024136295,21.0,1.0,15233407.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,2711,NoDur
1393311,Public Storage,2007,20071231,2008-02-29,0001393311-08-000023,10-K,True,False,False,139.0,139.0,4.941642422609304,0.0,0.0,1267138.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,6798,Money
750556,SUNTRUST BANKS INC,2007,20071231,2008-02-20,0001193125-08-034587,10-K,True,False,False,260.0,257.0,5.552959584921617,44.0,0.0,3583378.0,0.3172017248524184,0.15421901652360057,9,3,0.011538461538461539,0.1694915254237288,-0.01694915254237288,0.01694915254237288,0.08849557522123894,0.0,0.008849557522123894,1,1,0,113,59,6021,Money
1014473,VERISIGN INC/CA,2007,20071231,2008-02-29,0001193125-08-043862,10-K,True,False,False,571.0,552.0,6.315358001522335,56.0,1.0,2668750.0,0.46478033018458376,0.1809451828328949,9,19,0.03327495621716287,0.12087912087912088,-0.01098901098901099,0.007326007326007326,0.06500956022944551,0.0,0.0038240917782026767,1,1,0,523,273,7371,BusEq
1361658,WYNDHAM WORLDWIDE CORP,2007,20071231,2008-02-29,0000950123-08-002361,10-K,True,False,False,115.0,115.0,4.7535901911063645,17.0,0.0,2150110.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,7011,Other
943823,DAVE & BUSTERS INC,2007,20080203,2008-04-24,0001193125-08-089213,10-K,False,False,False,131.0,131.0,4.882801922586371,18.0,0.0,1164218.0,0.0,0.0,10,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
1037038,POLO RALPH LAUREN CORP,2007,20080329,2008-05-28,0000950123-08-006223,10-K,True,False,False,223.0,219.0,5.393627546352362,25.0,0.0,2059221.0,0.2612343761357751,0.11790044450647967,9,4,0.017937219730941704,0.2125,-0.0,0.1625,0.11971830985915492,0.0,0.09154929577464789,0,0,0,142,80,2320,NoDur
896878,INTUIT INC,2008,20080731,2008-09-12,0000950134-08-016540,10-K,True,False,False,442.0,428.0,6.061456918928017,44.0,1.0,2199252.0,0.5025579019312035,0.15740233784802918,6,14,0.03167420814479638,0.1540983606557377,-0.006557377049180328,0.05573770491803279,0.0852994555353902,0.0,0.030852994555353903,0,0,0,551,305,7372,BusEq
868857,AECOM TECHNOLOGY CORP,2008,20080930,2008-12-01,0001047469-08-012648,10-K,True,False,False,194.0,192.0,5.262690188904886,32.0,0.0,1727524.0,0.3048142396704494,0.15911473516081567,4,2,0.010309278350515464,0.2894736842105263,-0.0,0.02631578947368421,0.1746031746031746,0.0,0.015873015873015872,0,0,0,63,38,8711,Other
34782,1ST SOURCE CORP,2008,20081231,2009-02-20,0000034782-09-000008,10-K,True,False,False,157.0,151.0,5.0238805208462765,1.0,0.0,5687130.0,0.3068551134214937,0.10449286545470786,5,6,0.03821656050955414,0.08108108108108109,-0.013513513513513514,0.02702702702702703,0.048,0.0,0.016,0,0,0,125,74,6022,Money
929994,ASSISTED LIVING CONCEPTS INC,2008,20081231,2009-03-06,0000950137-09-001591,10-K,True,False,False,204.0,204.0,5.3230099791384085,41.0,0.0,1184889.0,0.0,0.0,7,0,0.0,,,,,,,0,0,0,0,0,8050,Hlth
18926,CENTURYTEL INC,2008,20081231,2009-02-27,0000018926-09-000008,10-K,True,False,False,372.0,371.0,5.918893854273146,87.0,0.0,3212137.0,0.24520912867060582,0.05971103606473811,7,1,0.002688172043010753,0.2857142857142857,-0.0,0.14285714285714285,0.2,0.0,0.1,0,0,0,10,7,4813,Telcm
27904,DELTA AIR LINES INC /DE/,2008,20081231,2009-03-02,0001193125-09-042726,10-K,True,False,False,206.0,204.0,5.3230099791384085,26.0,0.0,2637257.0,0.24861458622676166,0.10522663813438853,7,2,0.009708737864077669,0.15217391304347827,-0.0,0.0,0.08974358974358974,0.0,0.0,0,0,0,78,46,4512,Other
1322739,"EASTON-BELL SPORTS, INC.",2008,20090103,2009-02-26,0000950134-09-003877,10-K,False,False,False,233.0,233.0,5.455321115357702,28.0,0.0,1551536.0,0.0,0.0,5,0,0.0,,,,,,,0,0,0,0,0,3949,NoDur
277135,GRAINGER W W INC,2008,20081231,2009-02-27,0000277135-09-000005,10-K,True,False,False,39.0,37.0,3.6375861597263857,8.0,0.0,2708508.0,0.28020296605518946,0.1034654116041369,7,2,0.05128205128205128,0.16666666666666666,-0.0,0.0,0.1232876712328767,0.0,0.0,0,0,0,73,54,5000,Shops
1089473,INVENTIV HEALTH INC,2008,20081231,2009-02-27,0001089473-09-000015,10-K,True,True,False,246.0,246.0,5.5093883366279774,28.0,0.0,2362797.0,0.0,0.0,7,0,0.0,,,,,,,0,0,0,0,0,8742,Other
1048286,MARRIOTT INTERNATIONAL INC /MD/,2008,20090102,2009-02-12,0001193125-09-027236,10-K,True,False,False,152.0,152.0,5.030437921392435,24.0,0.0,2954902.0,0.0,0.0,6,0,0.0,,,,,,,0,0,0,0,0,7011,Other
901491,PAPA JOHNS INTERNATIONAL INC,2008,20081228,2009-02-24,0001104659-09-011825,10-K,True,False,False,3468.0,3468.0,8.15162164696975,406.0,0.0,4064927.0,0.0,0.0,5,0,0.0,,,,,,,0,0,0,0,0,5812,Shops
85408,ROWAN COMPANIES INC,2008,20081231,2009-03-02,0000950129-09-000706,10-K,True,False,False,189.0,189.0,5.247024072160486,23.0,0.0,1626833.0,0.0,0.0,7,0,0.0,,,,,,,0,0,0,0,0,1381,Enrgy
27419,TARGET CORP,2008,20090131,2009-03-13,0001047469-09-002623,10-K,True,False,False,74.0,72.0,4.290459441148391,13.0,0.0,3389079.0,0.19270588094289443,0.08266843790028892,6,2,0.02702702702702703,0.2222222222222222,-0.0,0.07407407407407407,0.12,0.0,0.04,0,0,0,50,27,5331,Shops
732712,VERIZON COMMUNICATIONS INC,2008,20081231,2009-02-24,0001193125-09-036349,10-K,False,False,False,93.0,91.0,4.5217885770490405,11.0,0.0,1763165.0,0.22198664128056866,0.10137067598374468,5,2,0.021505376344086023,0.1590909090909091,-0.0,0.022727272727272728,0.08974358974358974,0.0,0.01282051282051282,0,0,0,78,44,4813,Telcm
30697,"WENDY'S/ARBY'S GROUP, INC.",2008,20090313,2009-03-13,0000030697-09-000011,10-K,True,False,False,321.0,316.0,5.75890177387728,42.0,0.0,7505945.0,0.41712240387383837,0.16221565487715642,6,5,0.01557632398753894,0.25,-0.0125,0.0375,0.15151515151515152,0.0,0.022727272727272728,0,0,0,132,80,5810,Shops
764478,BEST BUY CO INC,2008,20090228,2009-04-29,0001047469-09-004730,10-K,True,False,False,173.0,172.0,5.153291594497779,22.0,1.0,3044406.0,0.21537588378747966,0.08252731153945987,8,1,0.005780346820809248,0.07692307692307693,-0.07692307692307693,0.15384615384615385,0.08,0.0,0.08,0,0,0,25,13,5731,Shops
740670,MICHAELS STORES INC,2008,20090131,2009-04-02,0001104659-09-022336,10-K,False,False,False,183.0,182.0,5.209486152841421,26.0,0.0,7005667.0,0.10751608149580952,0.05918277567437231,7,1,0.00546448087431694,0.05263157894736842,-0.0,0.0,0.02631578947368421,0.0,0.0,0,0,0,38,19,5945,Shops
14195,BRIGGS & STRATTON CORP,2009,20090628,2009-08-27,0001193125-09-182884,10-K,True,False,False,169.0,169.0,5.135798437050262,24.0,0.0,1706925.0,0.0,0.0,4,0,0.0,,,,,,,0,0,0,0,0,3510,Manuf
320193,APPLE INC,2009,20090926,2009-10-27,0001193125-09-214859,10-K,True,False,False,274.0,271.0,5.605802066295998,32.0,0.0,3638340.0,0.39421992256424243,0.13120966738609502,3,3,0.010948905109489052,0.20430107526881722,-0.0,0.03225806451612903,0.13286713286713286,0.0,0.02097902097902098,0,0,0,143,93,3571,BusEq
865436,WHOLE FOODS MARKET INC,2009,20090927,2009-11-27,0001104659-09-067266,10-K,False,True,False,154.0,151.0,5.0238805208462765,27.0,1.0,2774044.0,0.35951902255043083,0.12153160520750728,4,3,0.01948051948051948,0.3,-0.0,0.06666666666666667,0.16666666666666666,0.0,0.037037037037037035,0,0,0,108,60,5411,Shops
4962,AMERICAN EXPRESS CO,2009,20091231,2010-02-26,0001193125-10-041232,10-K,True,False,False,391.0,381.0,5.945420608606575,34.0,1.0,9988218.0,0.21229417564048197,0.1008460868483265,2,10,0.02557544757033248,0.10377358490566038,-0.018867924528301886,0.11320754716981132,0.060941828254847646,0.0,0.0664819944598338,0,0,0,361,212,6199,Money
14930,BRUNSWICK CORP,2009,20091231,2010-02-23,0000014930-10-000041,10-K,False,False,False,214.0,214.0,5.3706380281276624,30.0,1.0,4780028.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,3510,Manuf
1108109,COMMUNITY HEALTH SYSTEMS INC,2009,20091231,2010-02-26,0000950123-10-017194,10-K,True,False,False,230.0,230.0,5.442417710521793,23.0,0.0,1910177.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,8062,Hlth
29905,DOVER CORP,2009,20091231,2010-02-19,0000950123-10-014502,10-K,True,False,False,87.0,87.0,4.477336814478207,15.0,1.0,5774940.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,3530,Manuf
1331875,"Fidelity National Financial, Inc.",2009,20091231,2010-03-01,0000950123-10-019326,10-K,True,False,False,142.0,142.0,4.962844630259907,17.0,1.0,2331903.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,6361,Money
4447,HESS CORP,2009,20091231,2010-02-26,0000950123-10-018336,10-K,True,False,False,3715.0,3715.0,8.22040309993373,709.0,0.0,5228064.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,2911,Enrgy
1043604,JUNIPER NETWORKS INC,2009,20091231,2010-02-26,0000950123-10-018160,10-K,True,False,False,326.0,325.0,5.786897381366708,40.0,1.0,5814460.0,0.08998560269866761,0.046222358722358727,2,1,0.003067484662576687,0.125,-0.0625,0.0,0.09375,0.0,0.0,0,0,0,32,16,3576,BusEq
1273931,MONEYGRAM INTERNATIONAL INC,2009,20091231,2010-03-15,0000950123-10-024699,10-K,True,False,False,315.0,304.0,5.720311776607412,32.0,1.0,4524127.0,0.47714776749058196,0.15031341623698313,2,11,0.03492063492063492,0.21978021978021978,-0.0,0.04945054945054945,0.12693498452012383,0.0,0.02786377708978328,1,1,1,323,182,7389,Other
31791,PERKINELMER INC,2009,20100103,2010-03-01,0001193125-10-044544,10-K,True,False,False,252.0,252.0,5.53338948872752,22.0,1.0,2369625.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,3826,BusEq
316709,SCHWAB CHARLES CORP,2009,20091231,2010-02-25,0001193125-10-040444,10-K,True,False,False,148.0,142.0,4.962844630259907,21.0,0.0,6577612.0,0.2200110937549966,0.1317241379310345,2,6,0.04054054054054054,0.19090909090909092,-0.06363636363636363,0.01818181818181818,0.11475409836065574,0.0,0.01092896174863388,0,0,0,183,110,6211,Money
100517,UAL CORP /DE/,2009,20091231,2010-02-26,0001193125-10-041523,10-K,True,False,False,372.0,372.0,5.921578419643816,48.0,0.0,2965619.0,0.0,0.0,2,0,0.0,,,,,,,0,0,0,0,0,4512,Other
1279363,"WELLCARE HEALTH PLANS, INC.",2009,20091231,2010-02-18,0001279363-10-000010,10-K,True,False,False,586.0,576.0,6.3578422665081,75.0,0.0,7540413.0,0.3986593855823042,0.12261062159949926,2,10,0.017064846416382253,0.16279069767441862,-0.029069767441860465,0.08139534883720931,0.09006211180124224,0.0,0.043478260869565216,0,0,0,322,172,6324,Money
1011006,YAHOO INC,2009,20091231,2010-02-26,0001193125-10-043149,10-K,True,False,False,436.0,423.0,6.049733455231958,33.0,1.0,6965322.0,0.20500231233540195,0.10112925993143779,2,13,0.02981651376146789,0.189873417721519,-0.0,0.06329113924050633,0.1031390134529148,0.0,0.033632286995515695,0,0,0,446,237,,
64670,MEDTRONIC INC,2009,20100430,2010-06-29,0000897101-10-001328,10-K,True,False,False,202.0,202.0,5.313205979041787,18.0,1.0,9717167.0,0.0,0.0,6,0,0.0,,,,,,,0,0,0,0,0,3845,Hlth
900075,COPART INC,2010,20100731,2010-09-23,0001047469-10-008242,10-K,True,False,False,286.0,286.0,5.659482215759621,42.0,0.0,1287346.0,0.0,0.0,8,0,0.0,,,,,,,0,0,0,0,0,5500,Shops
1358651,"Neiman Marcus, Inc.",2010,20100731,2010-10-01,0001104659-10-050911,10-K,False,True,False,263.0,263.0,5.575949103146316,33.0,0.0,8202578.0,0.0,0.0,8,0,0.0,,,,,,,0,0,0,0,0,5311,Shops
34782,1ST SOURCE CORP,2010,20101231,2011-02-17,0000034782-11-000008,10-K,True,False,False,119.0,114.0,4.74493212836325,1.0,0.0,4504739.0,0.3987862178265842,0.15378575717204468,9,5,0.04201680672268908,0.08333333333333333,-0.013888888888888888,0.027777777777777776,0.04918032786885246,0.0,0.01639344262295082,0,0,0,122,72,6022,Money
1468516,AOL Inc.,2010,20101231,2011-02-25,0001193125-11-046265,10-K,True,False,False,2306.0,2306.0,7.7437032581737535,444.0,0.0,4852111.0,0.0,0.0,10,0,0.0,,,,,,,0,0,0,0,0,7374,BusEq
885245,BUCKLE INC,2010,20110129,2011-03-30,0001157523-11-001807,10-K,True,False,False,104.0,104.0,4.653960350157523,13.0,0.0,6709639.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,5651,Shops
36047,"CORELOGIC, INC.",2010,20101231,2011-03-14,0001140361-11-016415,10-K,True,False,False,245.0,238.0,5.476463551931511,51.0,1.0,10842744.0,0.43580175668840765,0.1723258423323753,9,7,0.02857142857142857,0.20175438596491227,-0.017543859649122806,0.05263157894736842,0.11940298507462686,0.0,0.029850746268656716,0,0,0,201,114,7374,BusEq
29905,DOVER CORP,2010,20101231,2011-02-11,0000950123-11-012422,10-K,True,False,False,99.0,99.0,4.605170185988092,15.0,1.0,21450344.0,0.0,0.0,9,0,0.0,,,,,,,0,0,0,0,0,3530,Manuf
18498,GENESCO INC,2010,20110129,2011-03-30,0000950123-11-030819,10-K,True,False,False,182.0,177.0,5.181783550292085,15.0,0.0,1087579.0,0.355937919549573,0.11380444538440104,8,5,0.027472527472527472,0.17391304347826086,-0.0,0.043478260869565216,0.09142857142857143,0.0,0.022857142857142857,1,1,1,175,92,5661,Shops
